ID,x,y,z,nx,ny,nz,s
4644,-0.0911794,-0.293787,0.393578,-0.178478,-0.5871,0.789594,0.000596016
4645,-0.135276,0.275896,0.3938,-0.271275,0.551907,0.788548,0.000653139
4646,-0.215888,0.218038,0.394223,-0.433724,0.430408,0.791601,0.000546057
4647,0.2393,0.191384,0.394498,0.476474,0.382344,0.791698,0.000615671
4648,0.292446,-0.0910909,0.394558,0.584221,-0.18309,0.790673,0.000650303
4649,0.261349,0.15927,0.394791,0.521502,0.319874,0.791023,0.000607034
4650,-0.0601452,0.299949,0.394818,-0.120756,0.600509,0.790447,0.000691424
4651,-0.0517906,-0.301591,0.394826,-0.0997331,-0.601447,0.792663,0.000595375
4652,-0.198467,0.232305,0.395273,-0.395205,0.467613,0.790665,0.000516448
4653,-0.290608,-0.0938084,0.395277,-0.579153,-0.186765,0.793537,0.000645746
4654,-0.0981464,0.288534,0.395742,-0.196191,0.577034,0.792806,0.000654416
